AirlineName,AirportDest,AirportOrig,ArrTime,DepTime,FlightDuration,Price,StopsCount
GOL Linhas Aereas S.A.,mcz,bsb,2020/01/21-01:35,2020/01/20-18:00,7:35,2011.0,1
GOL Linhas Aereas S.A.,mcz,bsb,2020/01/20-12:00,2020/01/20-06:05,5:55,1679.0,1
LATAM Airlines Group,mcz,bsb,2020/01/20-13:55,2020/01/20-06:15,7:40,1167.0,1
LATAM Airlines Group,mcz,bsb,2020/01/21-02:05,2020/01/20-18:45,7:20,724.0,1
LATAM Airlines Group,mcz,bsb,2020/01/20-18:00,2020/01/20-06:50,11:10,2450.0,2
GOL Linhas Aereas S.A.,mcz,bsb,2020/01/20-13:05,2020/01/20-06:55,6:10,1231.0,1
GOL Linhas Aereas S.A.,mcz,bsb,2020/01/21-00:05,2020/01/20-19:05,5:00,1231.0,1
Azul,mcz,bsb,2020/01/21-00:40,2020/01/20-19:40,5:00,262.0,1
Azul,mcz,bsb,2020/01/21-01:45,2020/01/20-19:45,6:00,302.0,1
LATAM Airlines Group,mcz,bsb,2020/01/21-09:55,2020/01/20-20:00,13:55,1350.0,2
LATAM Airlines Group,mcz,bsb,2020/01/21-13:55,2020/01/20-20:10,17:45,1843.0,2
LATAM Airlines Group,mcz,bsb,2020/01/21-18:00,2020/01/20-20:15,21:45,5086.0,2
LATAM Airlines Group,mcz,bsb,2020/01/20-19:15,2020/01/20-08:25,10:50,2450.0,2
LATAM Airlines Group,mcz,bsb,2020/01/20-19:15,2020/01/20-08:30,10:45,2450.0,2
Azul,mcz,bsb,2020/01/21-01:45,2020/01/20-20:30,5:15,302.0,1
GOL Linhas Aereas S.A.,mcz,bsb,2020/01/21-14:15,2020/01/20-20:30,17:45,661.0,1
LATAM Airlines Group,mcz,bsb,2020/01/21-13:55,2020/01/20-20:35,17:20,1001.0,2
LATAM Airlines Group,mcz,bsb,2020/01/20-11:00,2020/01/20-08:40,2:20,1231.0,0
LATAM Airlines Group,mcz,bsb,2020/01/20-19:15,2020/01/20-08:50,10:25,1843.0,2
LATAM Airlines Group,mcz,bsb,2020/01/20-19:15,2020/01/20-09:05,10:10,1001.0,2
GOL Linhas Aereas S.A.,mcz,bsb,2020/01/20-23:30,2020/01/20-21:10,2:20,288.0,0
LATAM Airlines Group,mcz,bsb,2020/01/21-13:55,2020/01/20-21:15,16:40,2450.0,2
GOL Linhas Aereas S.A.,mcz,bsb,2020/01/20-22:45,2020/01/20-09:25,13:20,1369.0,1
LATAM Airlines Group,mcz,bsb,2020/01/20-18:00,2020/01/20-09:25,8:35,863.0,1
GOL Linhas Aereas S.A.,mcz,bsb,2020/01/20-15:15,2020/01/20-09:35,5:40,1679.0,1
GOL Linhas Aereas S.A.,mcz,bsb,2020/01/20-12:05,2020/01/20-09:45,2:20,387.0,0
Azul,mcz,bsb,2020/01/23-15:40,2020/01/23-10:10,5:30,770.0,2
LATAM Airlines Group,mcz,bsb,2020/01/24-16:25,2020/01/23-22:50,17:35,1670.0,2
LATAM Airlines Group,mcz,bsb,2020/01/24-09:55,2020/01/23-22:55,11:00,2450.0,2
Azul,mcz,bsb,2020/01/23-20:30,2020/01/23-12:40,7:50,770.0,1
GOL Linhas Aereas S.A.,mcz,bsb,2020/01/23-16:00,2020/01/23-13:35,2:25,273.0,0
LATAM Airlines Group,mcz,bsb,2020/01/23-15:55,2020/01/23-13:35,2:20,371.0,0
GOL Linhas Aereas S.A.,mcz,bsb,2020/01/24-01:35,2020/01/23-15:00,10:35,1870.0,1
LATAM Airlines Group,mcz,bsb,2020/01/24-02:05,2020/01/23-15:00,11:5,2450.0,2
LATAM Airlines Group,mcz,bsb,2020/01/24-02:05,2020/01/23-15:55,10:10,2450.0,2
LATAM Airlines Group,mcz,bsb,2020/01/24-02:05,2020/01/23-17:00,9:5,2450.0,2
Azul,mcz,bsb,2020/01/23-13:55,2020/01/23-06:00,7:55,918.0,1
LATAM Airlines Group,mcz,bsb,2020/01/23-16:25,2020/01/23-06:00,10:25,2450.0,2
GOL Linhas Aereas S.A.,mcz,bsb,2020/01/24-01:35,2020/01/23-18:00,7:35,1870.0,1
LATAM Airlines Group,mcz,bsb,2020/01/23-13:55,2020/01/23-06:15,7:40,2450.0,1
LATAM Airlines Group,mcz,bsb,2020/01/23-16:25,2020/01/23-06:40,9:45,2450.0,2
LATAM Airlines Group,mcz,bsb,2020/01/24-02:05,2020/01/23-18:45,7:20,2450.0,1
GOL Linhas Aereas S.A.,mcz,bsb,2020/01/24-01:35,2020/01/23-06:55,18:40,1870.0,1
GOL Linhas Aereas S.A.,mcz,bsb,2020/01/24-01:35,2020/01/23-19:15,6:20,1870.0,1
Azul,mcz,bsb,2020/01/24-00:40,2020/01/23-19:40,5:00,770.0,1
Azul,mcz,bsb,2020/01/24-01:45,2020/01/23-19:45,6:00,770.0,1
LATAM Airlines Group,mcz,bsb,2020/01/24-09:55,2020/01/23-20:00,13:55,2450.0,2
LATAM Airlines Group,mcz,bsb,2020/01/24-02:05,2020/01/23-20:10,5:55,2450.0,1
LATAM Airlines Group,mcz,bsb,2020/01/24-19:15,2020/01/23-20:15,23:00,5795.0,2
LATAM Airlines Group,mcz,bsb,2020/01/23-19:15,2020/01/23-08:25,10:50,2450.0,2
LATAM Airlines Group,mcz,bsb,2020/01/23-19:15,2020/01/23-08:30,10:45,2450.0,2
Azul,mcz,bsb,2020/01/24-01:45,2020/01/23-20:30,5:15,770.0,1
GOL Linhas Aereas S.A.,mcz,bsb,2020/01/24-13:05,2020/01/23-20:30,16:35,1350.0,1
LATAM Airlines Group,mcz,bsb,2020/01/24-09:55,2020/01/23-20:35,13:20,2450.0,2
LATAM Airlines Group,mcz,bsb,2020/01/23-11:00,2020/01/23-08:40,2:20,371.0,0
LATAM Airlines Group,mcz,bsb,2020/01/23-19:15,2020/01/23-08:50,10:25,2450.0,2
LATAM Airlines Group,mcz,bsb,2020/01/23-19:15,2020/01/23-09:05,10:10,2450.0,2
GOL Linhas Aereas S.A.,mcz,bsb,2020/01/23-23:35,2020/01/23-21:10,2:25,273.0,0
LATAM Airlines Group,mcz,bsb,2020/01/24-13:55,2020/01/23-21:15,16:40,2814.0,2
GOL Linhas Aereas S.A.,mcz,bsb,2020/01/23-22:45,2020/01/23-09:25,13:20,1870.0,1
LATAM Airlines Group,mcz,bsb,2020/01/23-16:25,2020/01/23-09:25,7:00,2450.0,1
GOL Linhas Aereas S.A.,mcz,bsb,2020/01/23-12:05,2020/01/23-09:45,2:20,371.0,0
Azul,mcz,bsb,2020/01/24-15:40,2020/01/24-10:10,5:30,1583.0,2
LATAM Airlines Group,mcz,bsb,2020/01/25-11:55,2020/01/24-22:50,13:5,2450.0,2
LATAM Airlines Group,mcz,bsb,2020/01/25-11:55,2020/01/24-22:55,13:00,2450.0,2
Azul,mcz,bsb,2020/01/24-20:30,2020/01/24-12:40,7:50,808.0,1
GOL Linhas Aereas S.A.,mcz,bsb,2020/01/24-16:00,2020/01/24-13:35,2:25,273.0,0
LATAM Airlines Group,mcz,bsb,2020/01/24-15:55,2020/01/24-13:35,2:20,371.0,0
LATAM Airlines Group,mcz,bsb,2020/01/25-02:05,2020/01/24-15:00,11:5,2450.0,2
LATAM Airlines Group,mcz,bsb,2020/01/25-02:05,2020/01/24-15:55,10:10,2450.0,2
Azul,mcz,bsb,2020/01/25-00:40,2020/01/24-16:00,8:40,1117.0,2
LATAM Airlines Group,mcz,bsb,2020/01/25-02:05,2020/01/24-17:00,9:5,2450.0,2
Azul,mcz,bsb,2020/01/24-13:55,2020/01/24-06:00,7:55,770.0,1
LATAM Airlines Group,mcz,bsb,2020/01/24-16:25,2020/01/24-06:00,10:25,2450.0,2
GOL Linhas Aereas S.A.,mcz,bsb,2020/01/25-12:00,2020/01/24-18:00,18:00,1350.0,1
GOL Linhas Aereas S.A.,mcz,bsb,2020/01/24-15:15,2020/01/24-06:05,9:10,1870.0,1
LATAM Airlines Group,mcz,bsb,2020/01/24-13:55,2020/01/24-06:15,7:40,1502.0,1
LATAM Airlines Group,mcz,bsb,2020/01/24-18:00,2020/01/24-06:30,11:30,2450.0,2
LATAM Airlines Group,mcz,bsb,2020/01/24-18:00,2020/01/24-06:40,11:20,2450.0,2
LATAM Airlines Group,mcz,bsb,2020/01/25-02:05,2020/01/24-18:45,7:20,2411.0,1
GOL Linhas Aereas S.A.,mcz,bsb,2020/01/25-01:35,2020/01/24-06:55,18:40,1870.0,1
GOL Linhas Aereas S.A.,mcz,bsb,2020/01/25-13:05,2020/01/24-19:15,17:50,1350.0,1
Azul,mcz,bsb,2020/01/25-00:40,2020/01/24-19:40,5:00,808.0,1
Azul,mcz,bsb,2020/01/25-01:45,2020/01/24-19:45,6:00,808.0,1
LATAM Airlines Group,mcz,bsb,2020/01/25-10:50,2020/01/24-20:00,14:50,2411.0,2
LATAM Airlines Group,mcz,bsb,2020/01/25-02:05,2020/01/24-20:10,5:55,2411.0,1
LATAM Airlines Group,mcz,bsb,2020/01/25-18:00,2020/01/24-20:15,21:45,5546.0,2
LATAM Airlines Group,mcz,bsb,2020/01/24-19:15,2020/01/24-08:25,10:50,2450.0,2
LATAM Airlines Group,mcz,bsb,2020/01/24-19:15,2020/01/24-08:30,10:45,2450.0,2
Azul,mcz,bsb,2020/01/25-01:45,2020/01/24-20:30,5:15,808.0,1
GOL Linhas Aereas S.A.,mcz,bsb,2020/01/25-13:05,2020/01/24-20:30,16:35,1350.0,1
LATAM Airlines Group,mcz,bsb,2020/01/25-11:55,2020/01/24-20:35,15:20,2450.0,2
LATAM Airlines Group,mcz,bsb,2020/01/24-11:00,2020/01/24-08:40,2:20,371.0,0
LATAM Airlines Group,mcz,bsb,2020/01/24-19:15,2020/01/24-08:50,10:25,1843.0,2
LATAM Airlines Group,mcz,bsb,2020/01/24-19:15,2020/01/24-09:05,10:10,1502.0,2
LATAM Airlines Group,mcz,bsb,2020/01/25-13:55,2020/01/24-21:15,16:40,2875.0,2
GOL Linhas Aereas S.A.,mcz,bsb,2020/01/25-01:35,2020/01/24-09:25,16:10,1870.0,1
LATAM Airlines Group,mcz,bsb,2020/01/24-18:00,2020/01/24-09:25,8:35,1502.0,1
GOL Linhas Aereas S.A.,mcz,bsb,2020/01/24-12:05,2020/01/24-09:45,2:20,371.0,0
LATAM Airlines Group,mcz,bsb,2020/01/25-18:55,2020/01/25-10:30,8:25,1502.0,1
Azul,mcz,bsb,2020/01/25-17:10,2020/01/25-10:35,6:35,1849.0,1
LATAM Airlines Group,mcz,bsb,2020/01/25-18:55,2020/01/25-12:25,6:30,1502.0,1
Azul,mcz,bsb,2020/01/25-19:45,2020/01/25-12:40,7:5,808.0,1
LATAM Airlines Group,mcz,bsb,2020/01/25-15:55,2020/01/25-13:35,2:20,371.0,0
LATAM Airlines Group,mcz,bsb,2020/01/26-02:05,2020/01/25-14:45,11:20,2450.0,2
GOL Linhas Aereas S.A.,mcz,bsb,2020/01/26-01:35,2020/01/25-15:00,10:35,1870.0,1
LATAM Airlines Group,mcz,bsb,2020/01/26-02:05,2020/01/25-15:00,11:5,2450.0,2
LATAM Airlines Group,mcz,bsb,2020/01/25-16:25,2020/01/25-04:20,12:5,2450.0,2
GOL Linhas Aereas S.A.,mcz,bsb,2020/01/25-20:05,2020/01/25-17:40,2:25,273.0,0
Azul,mcz,bsb,2020/01/25-10:50,2020/01/25-06:00,4:50,808.0,1
GOL Linhas Aereas S.A.,mcz,bsb,2020/01/26-01:35,2020/01/25-18:00,7:35,1870.0,1
GOL Linhas Aereas S.A.,mcz,bsb,2020/01/25-15:15,2020/01/25-06:05,9:10,1870.0,1
LATAM Airlines Group,mcz,bsb,2020/01/25-13:55,2020/01/25-06:15,7:40,1502.0,1
Azul,mcz,bsb,2020/01/25-10:35,2020/01/25-06:20,4:15,1984.0,1
LATAM Airlines Group,mcz,bsb,2020/01/25-16:25,2020/01/25-06:40,9:45,2450.0,2
LATAM Airlines Group,mcz,bsb,2020/01/26-02:05,2020/01/25-18:45,7:20,1502.0,1
GOL Linhas Aereas S.A.,mcz,bsb,2020/01/25-13:05,2020/01/25-06:55,6:10,1870.0,1
LATAM Airlines Group,mcz,bsb,2020/01/26-09:55,2020/01/25-20:00,13:55,1502.0,2
Azul,mcz,bsb,2020/01/26-00:25,2020/01/25-20:05,4:20,808.0,1
LATAM Airlines Group,mcz,bsb,2020/01/26-02:05,2020/01/25-20:10,5:55,1502.0,1
LATAM Airlines Group,mcz,bsb,2020/01/26-19:15,2020/01/25-20:15,23:00,5475.0,2
LATAM Airlines Group,mcz,bsb,2020/01/25-18:00,2020/01/25-08:25,9:35,2450.0,2
LATAM Airlines Group,mcz,bsb,2020/01/25-18:00,2020/01/25-08:30,9:30,2450.0,2
GOL Linhas Aereas S.A.,mcz,bsb,2020/01/26-13:05,2020/01/25-20:30,16:35,1350.0,1
LATAM Airlines Group,mcz,bsb,2020/01/26-09:55,2020/01/25-20:35,13:20,1670.0,2
LATAM Airlines Group,mcz,bsb,2020/01/25-11:00,2020/01/25-08:40,2:20,473.0,0
GOL Linhas Aereas S.A.,mcz,bsb,2020/01/25-23:35,2020/01/25-21:10,2:25,273.0,0
LATAM Airlines Group,mcz,bsb,2020/01/26-09:55,2020/01/25-21:15,12:40,2450.0,2
GOL Linhas Aereas S.A.,mcz,bsb,2020/01/26-01:35,2020/01/25-09:25,16:10,1350.0,1
LATAM Airlines Group,mcz,bsb,2020/01/25-18:00,2020/01/25-09:25,8:35,1502.0,1
GOL Linhas Aereas S.A.,mcz,bsb,2020/01/25-12:05,2020/01/25-09:45,2:20,473.0,0
Azul,mcz,bsb,2020/01/26-15:40,2020/01/26-10:10,5:30,1583.0,1
Azul,mcz,bsb,2020/01/26-18:20,2020/01/26-10:25,7:55,770.0,1
LATAM Airlines Group,mcz,bsb,2020/01/27-16:25,2020/01/26-22:50,17:35,1350.0,2
LATAM Airlines Group,mcz,bsb,2020/01/27-13:55,2020/01/26-22:55,15:00,2450.0,2
Azul,mcz,bsb,2020/01/26-20:30,2020/01/26-12:45,7:45,808.0,1
GOL Linhas Aereas S.A.,mcz,bsb,2020/01/26-16:00,2020/01/26-13:35,2:25,273.0,0
LATAM Airlines Group,mcz,bsb,2020/01/26-15:55,2020/01/26-13:35,2:20,371.0,0
GOL Linhas Aereas S.A.,mcz,bsb,2020/01/27-00:05,2020/01/26-13:55,10:10,1870.0,1
LATAM Airlines Group,mcz,bsb,2020/01/27-02:05,2020/01/26-14:20,11:45,2450.0,2
LATAM Airlines Group,mcz,bsb,2020/01/27-02:05,2020/01/26-14:45,11:20,2450.0,2
LATAM Airlines Group,mcz,bsb,2020/01/27-02:05,2020/01/26-17:00,9:5,2450.0,2
Azul,mcz,bsb,2020/01/26-11:05,2020/01/26-05:45,5:20,1849.0,1
GOL Linhas Aereas S.A.,mcz,bsb,2020/01/27-12:00,2020/01/26-18:00,18:00,1212.0,1
GOL Linhas Aereas S.A.,mcz,bsb,2020/01/26-15:15,2020/01/26-06:05,9:10,1870.0,1
LATAM Airlines Group,mcz,bsb,2020/01/26-18:00,2020/01/26-06:30,11:30,2450.0,2
LATAM Airlines Group,mcz,bsb,2020/01/27-02:05,2020/01/26-18:45,7:20,1670.0,1
GOL Linhas Aereas S.A.,mcz,bsb,2020/01/26-13:05,2020/01/26-06:55,6:10,1870.0,1
GOL Linhas Aereas S.A.,mcz,bsb,2020/01/27-00:05,2020/01/26-19:05,5:00,1870.0,1
GOL Linhas Aereas S.A.,mcz,bsb,2020/01/27-13:05,2020/01/26-19:15,17:50,1212.0,1
Azul,mcz,bsb,2020/01/27-00:50,2020/01/26-19:30,5:20,808.0,1
Azul,mcz,bsb,2020/01/27-01:45,2020/01/26-19:40,6:5,808.0,1
LATAM Airlines Group,mcz,bsb,2020/01/27-09:55,2020/01/26-20:00,13:55,2074.0,2
Azul,mcz,bsb,2020/01/27-01:45,2020/01/26-20:05,5:40,808.0,1
LATAM Airlines Group,mcz,bsb,2020/01/27-02:05,2020/01/26-20:10,5:55,1670.0,1
LATAM Airlines Group,mcz,bsb,2020/01/27-19:15,2020/01/26-20:15,23:00,5996.0,2
LATAM Airlines Group,mcz,bsb,2020/01/26-19:15,2020/01/26-08:25,10:50,2450.0,2
LATAM Airlines Group,mcz,bsb,2020/01/26-19:15,2020/01/26-08:30,10:45,2450.0,2
GOL Linhas Aereas S.A.,mcz,bsb,2020/01/27-13:05,2020/01/26-20:30,16:35,1212.0,1
LATAM Airlines Group,mcz,bsb,2020/01/27-09:55,2020/01/26-20:35,13:20,1843.0,2
LATAM Airlines Group,mcz,bsb,2020/01/26-11:00,2020/01/26-08:40,2:20,371.0,0
LATAM Airlines Group,mcz,bsb,2020/01/26-19:15,2020/01/26-08:50,10:25,1350.0,2
LATAM Airlines Group,mcz,bsb,2020/01/26-19:15,2020/01/26-09:05,10:10,1843.0,2
LATAM Airlines Group,mcz,bsb,2020/01/27-13:55,2020/01/26-21:15,16:40,2450.0,2
GOL Linhas Aereas S.A.,mcz,bsb,2020/01/26-22:45,2020/01/26-09:25,13:20,1870.0,1
LATAM Airlines Group,mcz,bsb,2020/01/26-18:00,2020/01/26-09:25,8:35,1350.0,1
Azul,mcz,bsb,2020/01/27-15:40,2020/01/27-10:10,5:30,1984.0,2
LATAM Airlines Group,mcz,bsb,2020/01/28-16:25,2020/01/27-22:50,17:35,1350.0,2
LATAM Airlines Group,mcz,bsb,2020/01/28-13:55,2020/01/27-22:55,15:00,2450.0,2
GOL Linhas Aereas S.A.,mcz,bsb,2020/01/28-01:35,2020/01/27-12:00,13:35,1212.0,1
Azul,mcz,bsb,2020/01/27-20:30,2020/01/27-12:40,7:50,770.0,1
GOL Linhas Aereas S.A.,mcz,bsb,2020/01/27-16:00,2020/01/27-13:35,2:25,273.0,0
LATAM Airlines Group,mcz,bsb,2020/01/27-15:55,2020/01/27-13:35,2:20,371.0,0
LATAM Airlines Group,mcz,bsb,2020/01/28-02:05,2020/01/27-15:00,11:5,2450.0,2
LATAM Airlines Group,mcz,bsb,2020/01/28-02:05,2020/01/27-15:55,10:10,2450.0,2
LATAM Airlines Group,mcz,bsb,2020/01/28-02:05,2020/01/27-17:00,9:5,2450.0,2
Azul,mcz,bsb,2020/01/27-13:55,2020/01/27-06:00,7:55,1317.0,1
LATAM Airlines Group,mcz,bsb,2020/01/27-16:25,2020/01/27-06:00,10:25,2450.0,2
GOL Linhas Aereas S.A.,mcz,bsb,2020/01/28-01:35,2020/01/27-18:00,7:35,1212.0,1
GOL Linhas Aereas S.A.,mcz,bsb,2020/01/27-15:15,2020/01/27-06:05,9:10,1870.0,1
LATAM Airlines Group,mcz,bsb,2020/01/27-13:55,2020/01/27-06:15,7:40,1350.0,1
LATAM Airlines Group,mcz,bsb,2020/01/27-18:00,2020/01/27-06:30,11:30,2450.0,2
LATAM Airlines Group,mcz,bsb,2020/01/27-18:00,2020/01/27-06:40,11:20,2450.0,2
LATAM Airlines Group,mcz,bsb,2020/01/28-02:05,2020/01/27-18:45,7:20,1350.0,1
GOL Linhas Aereas S.A.,mcz,bsb,2020/01/27-13:05,2020/01/27-06:55,6:10,1503.0,1
GOL Linhas Aereas S.A.,mcz,bsb,2020/01/28-00:05,2020/01/27-19:05,5:00,1212.0,1
Azul,mcz,bsb,2020/01/28-00:40,2020/01/27-19:40,5:00,770.0,1
Azul,mcz,bsb,2020/01/28-01:45,2020/01/27-19:45,6:00,770.0,1
LATAM Airlines Group,mcz,bsb,2020/01/28-09:55,2020/01/27-20:00,13:55,2074.0,2
LATAM Airlines Group,mcz,bsb,2020/01/28-13:55,2020/01/27-20:10,17:45,1350.0,2
LATAM Airlines Group,mcz,bsb,2020/01/28-18:00,2020/01/27-20:15,21:45,5653.0,2
LATAM Airlines Group,mcz,bsb,2020/01/27-19:15,2020/01/27-08:25,10:50,2450.0,2
LATAM Airlines Group,mcz,bsb,2020/01/27-19:15,2020/01/27-08:30,10:45,2450.0,2
Azul,mcz,bsb,2020/01/28-01:45,2020/01/27-20:30,5:15,770.0,1
GOL Linhas Aereas S.A.,mcz,bsb,2020/01/28-14:15,2020/01/27-20:30,17:45,1212.0,1
LATAM Airlines Group,mcz,bsb,2020/01/28-09:55,2020/01/27-20:35,13:20,2074.0,2
LATAM Airlines Group,mcz,bsb,2020/01/27-11:00,2020/01/27-08:40,2:20,371.0,0
LATAM Airlines Group,mcz,bsb,2020/01/27-19:15,2020/01/27-08:50,10:25,1502.0,2
LATAM Airlines Group,mcz,bsb,2020/01/27-19:15,2020/01/27-09:05,10:10,1670.0,2
GOL Linhas Aereas S.A.,mcz,bsb,2020/01/27-23:30,2020/01/27-21:10,2:20,273.0,0
LATAM Airlines Group,mcz,bsb,2020/01/28-13:55,2020/01/27-21:15,16:40,2450.0,2
GOL Linhas Aereas S.A.,mcz,bsb,2020/01/28-01:35,2020/01/27-09:25,16:10,1212.0,1
LATAM Airlines Group,mcz,bsb,2020/01/27-18:00,2020/01/27-09:25,8:35,1350.0,1
GOL Linhas Aereas S.A.,mcz,bsb,2020/01/27-15:15,2020/01/27-09:35,5:40,1870.0,1
GOL Linhas Aereas S.A.,mcz,bsb,2020/01/27-12:05,2020/01/27-09:45,2:20,273.0,0
Azul,mcz,bsb,2020/01/28-15:40,2020/01/28-10:10,5:30,770.0,2
LATAM Airlines Group,mcz,bsb,2020/01/29-16:25,2020/01/28-22:50,17:35,1502.0,2
LATAM Airlines Group,mcz,bsb,2020/01/29-13:55,2020/01/28-22:55,15:00,2450.0,2
GOL Linhas Aereas S.A.,mcz,bsb,2020/01/29-01:35,2020/01/28-12:00,13:35,1212.0,1
Azul,mcz,bsb,2020/01/28-20:30,2020/01/28-12:40,7:50,770.0,1
GOL Linhas Aereas S.A.,mcz,bsb,2020/01/28-16:00,2020/01/28-13:35,2:25,273.0,0
LATAM Airlines Group,mcz,bsb,2020/01/28-15:55,2020/01/28-13:35,2:20,371.0,0
GOL Linhas Aereas S.A.,mcz,bsb,2020/01/29-00:05,2020/01/28-13:55,10:10,1870.0,1
GOL Linhas Aereas S.A.,mcz,bsb,2020/01/29-01:35,2020/01/28-15:00,10:35,1212.0,1
LATAM Airlines Group,mcz,bsb,2020/01/29-02:05,2020/01/28-15:00,11:5,2450.0,2
LATAM Airlines Group,mcz,bsb,2020/01/29-02:05,2020/01/28-15:55,10:10,2450.0,2
Azul,mcz,bsb,2020/01/29-00:40,2020/01/28-16:00,8:40,770.0,2
LATAM Airlines Group,mcz,bsb,2020/01/29-02:05,2020/01/28-17:00,9:5,2450.0,2
Azul,mcz,bsb,2020/01/28-13:55,2020/01/28-06:00,7:55,770.0,1
GOL Linhas Aereas S.A.,mcz,bsb,2020/01/29-12:00,2020/01/28-18:00,18:00,1212.0,1
GOL Linhas Aereas S.A.,mcz,bsb,2020/01/28-15:15,2020/01/28-06:05,9:10,1870.0,1
LATAM Airlines Group,mcz,bsb,2020/01/28-16:25,2020/01/28-06:30,9:55,2450.0,2
LATAM Airlines Group,mcz,bsb,2020/01/28-16:25,2020/01/28-06:40,9:45,2450.0,2
LATAM Airlines Group,mcz,bsb,2020/01/29-02:05,2020/01/28-18:45,7:20,1350.0,1
LATAM Airlines Group,mcz,bsb,2020/01/28-16:25,2020/01/28-06:50,9:35,1350.0,1
GOL Linhas Aereas S.A.,mcz,bsb,2020/01/29-01:35,2020/01/28-06:55,18:40,1212.0,1
GOL Linhas Aereas S.A.,mcz,bsb,2020/01/29-00:05,2020/01/28-19:05,5:00,1212.0,1
GOL Linhas Aereas S.A.,mcz,bsb,2020/01/29-13:05,2020/01/28-19:15,17:50,1212.0,1
Azul,mcz,bsb,2020/01/29-00:40,2020/01/28-19:40,5:00,770.0,1
Azul,mcz,bsb,2020/01/29-01:45,2020/01/28-19:45,6:00,770.0,1
LATAM Airlines Group,mcz,bsb,2020/01/29-09:55,2020/01/28-20:00,13:55,1350.0,2
LATAM Airlines Group,mcz,bsb,2020/01/29-02:05,2020/01/28-20:10,5:55,2411.0,1
LATAM Airlines Group,mcz,bsb,2020/01/29-18:00,2020/01/28-20:15,21:45,5795.0,2
LATAM Airlines Group,mcz,bsb,2020/01/28-19:15,2020/01/28-08:25,10:50,2450.0,2
LATAM Airlines Group,mcz,bsb,2020/01/28-19:15,2020/01/28-08:30,10:45,2450.0,2
Azul,mcz,bsb,2020/01/29-01:45,2020/01/28-20:30,5:15,770.0,1
GOL Linhas Aereas S.A.,mcz,bsb,2020/01/29-13:05,2020/01/28-20:30,16:35,1212.0,1
LATAM Airlines Group,mcz,bsb,2020/01/29-09:55,2020/01/28-20:35,13:20,2450.0,2
LATAM Airlines Group,mcz,bsb,2020/01/28-11:00,2020/01/28-08:40,2:20,473.0,0
LATAM Airlines Group,mcz,bsb,2020/01/28-19:15,2020/01/28-08:50,10:25,1350.0,2
LATAM Airlines Group,mcz,bsb,2020/01/28-19:15,2020/01/28-09:05,10:10,1350.0,2
GOL Linhas Aereas S.A.,mcz,bsb,2020/01/28-23:35,2020/01/28-21:10,2:25,273.0,0
LATAM Airlines Group,mcz,bsb,2020/01/29-13:55,2020/01/28-21:15,16:40,2450.0,2
GOL Linhas Aereas S.A.,mcz,bsb,2020/01/29-01:35,2020/01/28-09:25,16:10,1212.0,1
LATAM Airlines Group,mcz,bsb,2020/01/28-18:00,2020/01/28-09:25,8:35,1350.0,1
GOL Linhas Aereas S.A.,mcz,bsb,2020/01/28-12:05,2020/01/28-09:45,2:20,473.0,0
Azul,mcz,bsb,2020/01/29-15:40,2020/01/29-10:10,5:30,770.0,2
LATAM Airlines Group,mcz,bsb,2020/01/30-13:55,2020/01/29-22:50,15:5,1502.0,2
LATAM Airlines Group,mcz,bsb,2020/01/30-13:55,2020/01/29-22:55,15:00,2450.0,2
GOL Linhas Aereas S.A.,mcz,bsb,2020/01/30-01:35,2020/01/29-12:00,13:35,1212.0,1
Azul,mcz,bsb,2020/01/29-20:30,2020/01/29-12:40,7:50,770.0,1
GOL Linhas Aereas S.A.,mcz,bsb,2020/01/29-16:00,2020/01/29-13:35,2:25,273.0,0
LATAM Airlines Group,mcz,bsb,2020/01/29-15:55,2020/01/29-13:35,2:20,371.0,0
GOL Linhas Aereas S.A.,mcz,bsb,2020/01/30-00:05,2020/01/29-13:55,10:10,1212.0,1
GOL Linhas Aereas S.A.,mcz,bsb,2020/01/30-01:35,2020/01/29-15:00,10:35,1212.0,1
LATAM Airlines Group,mcz,bsb,2020/01/30-02:05,2020/01/29-15:00,11:5,2450.0,2
LATAM Airlines Group,mcz,bsb,2020/01/30-02:05,2020/01/29-15:55,10:10,2450.0,2
LATAM Airlines Group,mcz,bsb,2020/01/30-02:05,2020/01/29-17:00,9:5,2450.0,2
Azul,mcz,bsb,2020/01/29-13:50,2020/01/29-06:00,7:50,770.0,1
GOL Linhas Aereas S.A.,mcz,bsb,2020/01/30-12:00,2020/01/29-18:00,18:00,1212.0,1
GOL Linhas Aereas S.A.,mcz,bsb,2020/01/29-15:15,2020/01/29-06:05,9:10,1870.0,1
LATAM Airlines Group,mcz,bsb,2020/01/29-18:00,2020/01/29-06:30,11:30,2450.0,2
LATAM Airlines Group,mcz,bsb,2020/01/29-18:00,2020/01/29-06:40,11:20,2450.0,2
LATAM Airlines Group,mcz,bsb,2020/01/30-02:05,2020/01/29-18:45,7:20,1350.0,1
LATAM Airlines Group,mcz,bsb,2020/01/29-16:25,2020/01/29-06:50,9:35,1350.0,1
GOL Linhas Aereas S.A.,mcz,bsb,2020/01/29-13:05,2020/01/29-06:55,6:10,1503.0,1
GOL Linhas Aereas S.A.,mcz,bsb,2020/01/30-00:05,2020/01/29-19:05,5:00,1212.0,1
Azul,mcz,bsb,2020/01/30-00:40,2020/01/29-19:40,5:00,770.0,1
